,Дата,Курс
1943,2017-11-08,67.7677
1944,2017-11-09,68.704
1945,2017-11-10,68.7865
1946,2017-11-11,68.9791
1947,2017-11-14,68.9178
1948,2017-11-15,69.6787
1949,2017-11-16,71.1721
1950,2017-11-17,70.704
1951,2017-11-18,70.3604
1952,2017-11-21,69.6654
1953,2017-11-22,69.8184
1954,2017-11-23,69.403
1955,2017-11-24,69.1783
1956,2017-11-25,69.3309
1957,2017-11-28,69.4957
1958,2017-11-29,69.4934
1959,2017-11-30,69.204
1960,2017-12-01,69.5185
1961,2017-12-02,69.7478
1962,2017-12-05,69.9104
1963,2017-12-06,69.6327
1964,2017-12-07,69.706
1965,2017-12-08,69.9323
1966,2017-12-09,69.6434
1967,2017-12-12,69.8023
1968,2017-12-13,69.2982
1969,2017-12-14,69.4653
1970,2017-12-15,69.4048
1971,2017-12-16,69.4298
1972,2017-12-19,69.0946
1973,2017-12-20,69.1735
1974,2017-12-21,69.5033
1975,2017-12-22,69.522
1976,2017-12-23,69.1268
1977,2017-12-26,69.0937
1978,2017-12-27,68.5422
1979,2017-12-28,68.2328
1980,2017-12-29,68.7861
1981,2017-12-30,68.8668
1982,2018-01-10,68.2103
1983,2018-01-11,67.8841
1984,2018-01-12,68.0586
1985,2018-01-13,68.2562
1986,2018-01-16,68.8174
1987,2018-01-17,69.0243
1988,2018-01-18,69.173
1989,2018-01-19,69.2582
1990,2018-01-20,69.3953
1991,2018-01-23,69.265
1992,2018-01-24,69.0702
1993,2018-01-25,69.4484
1994,2018-01-26,69.458
1995,2018-01-27,69.6073
1996,2018-01-30,69.8513
1997,2018-01-31,69.5424
1998,2018-02-01,69.9322
1999,2018-02-02,69.7921
2000,2018-02-03,70.0958
2001,2018-02-06,70.4959
2002,2018-02-07,70.9294
2003,2018-02-08,70.531
2004,2018-02-09,70.7713
2005,2018-02-10,71.3943
2006,2018-02-13,71.245
2007,2018-02-14,71.167
2008,2018-02-15,71.2329
2009,2018-02-16,70.6718
2010,2018-02-17,70.6471
2011,2018-02-20,69.9001
2012,2018-02-21,69.8928
2013,2018-02-22,69.8087
2014,2018-02-23,69.6341
2015,2018-02-27,68.9224
2016,2018-02-28,68.6599
2017,2018-03-01,68.9062
2018,2018-03-02,68.8826
2019,2018-03-03,69.4671
2020,2018-03-06,70.1702
2021,2018-03-07,69.7317
2022,2018-03-08,70.5299
2023,2018-03-13,69.7972
2024,2018-03-14,70.1564
2025,2018-03-15,70.5338
2026,2018-03-16,70.5151
2027,2018-03-17,70.8099
2028,2018-03-20,70.6049
2029,2018-03-21,71.2347
2030,2018-03-22,70.5699
2031,2018-03-23,70.31
2032,2018-03-24,70.4303
2033,2018-03-27,70.5708
2034,2018-03-28,71.2625
2035,2018-03-29,71.3339
2036,2018-03-30,71.0942
2037,2018-03-31,70.5618
2038,2018-04-03,70.6038
2039,2018-04-04,70.9207
2040,2018-04-05,70.958
2041,2018-04-06,70.5926
2042,2018-04-07,70.7069
2043,2018-04-10,71.8847
2044,2018-04-11,76.8522
2045,2018-04-12,79.2839
2046,2018-04-13,76.7569
2047,2018-04-14,75.7507
2048,2018-04-17,76.8403
2049,2018-04-18,75.8448
2050,2018-04-19,76.0868
2051,2018-04-20,75.4034
2052,2018-04-21,75.6532
2053,2018-04-24,75.7924
2054,2018-04-25,75.2121
2055,2018-04-26,75.3281
2056,2018-04-27,76.1812
2057,2018-04-28,75.7605
2058,2018-04-29,75.2056
2059,2018-05-04,76.1261
2060,2018-05-05,75.6392
2061,2018-05-08,74.8125
2062,2018-05-09,75.0409
2063,2018-05-11,74.1772
2064,2018-05-12,73.5145
2065,2018-05-15,73.943
2066,2018-05-16,73.8601
2067,2018-05-17,73.7796
2068,2018-05-18,73.0236
2069,2018-05-19,73.1769
2070,2018-05-22,73.3321
2071,2018-05-23,72.239
2072,2018-05-24,72.1826
2073,2018-05-25,72.0082
2074,2018-05-26,72.1183
2075,2018-05-29,72.8322
2076,2018-05-30,72.5269
2077,2018-05-31,72.5211
2078,2018-06-01,72.5806
2079,2018-06-02,72.7183
2080,2018-06-05,72.4384
2081,2018-06-06,72.513
2082,2018-06-07,72.8637
2083,2018-06-08,73.0686
2084,2018-06-09,73.7916
2085,2018-06-10,73.3654
2086,2018-06-14,74.1365
2087,2018-06-15,73.5621
2088,2018-06-16,72.5329
2089,2018-06-19,73.4825
2090,2018-06-20,74.1847
2091,2018-06-21,73.6118
2092,2018-06-22,73.6871
2093,2018-06-23,73.7247
2094,2018-06-26,73.3112
2095,2018-06-27,73.4087
2096,2018-06-28,73.6038
2097,2018-06-29,73.0884
2098,2018-06-30,72.9921
2099,2018-07-03,73.469
2100,2018-07-04,73.7012
2101,2018-07-05,73.7097
2102,2018-07-06,73.9641
2103,2018-07-07,73.9028
2104,2018-07-10,73.9365
2105,2018-07-11,73.347
2106,2018-07-12,72.8472
2107,2018-07-13,72.6817
2108,2018-07-14,72.4659
2109,2018-07-17,72.7955
2110,2018-07-18,73.2427
2111,2018-07-19,73.1345
2112,2018-07-20,73.4808
2113,2018-07-21,73.9327
2114,2018-07-24,74.1286
2115,2018-07-25,73.5261
2116,2018-07-26,73.751
2117,2018-07-27,73.8181
2118,2018-07-28,73.3442
2119,2018-07-31,73.2021
2120,2018-08-01,73.0738
2121,2018-08-02,73.1064
2122,2018-08-03,73.4206
2123,2018-08-04,73.4744
2124,2018-08-07,73.4095
2125,2018-08-08,73.5632
2126,2018-08-09,73.8211
2127,2018-08-10,76.825
2128,2018-08-11,76.676
2129,2018-08-14,77.6519
2130,2018-08-15,76.2325
2131,2018-08-16,75.2253
2132,2018-08-17,76.0576
2133,2018-08-18,76.1848
2134,2018-08-21,76.7204
2135,2018-08-22,77.3491
2136,2018-08-23,78.1983
2137,2018-08-24,79.2502
2138,2018-08-25,78.4072
2139,2018-08-28,78.2269
2140,2018-08-29,78.76
2141,2018-08-30,79.5594
2142,2018-08-31,79.6765
2143,2018-09-01,79.4966
2144,2018-09-04,78.6376
2145,2018-09-05,79.02
2146,2018-09-06,79.1362
2147,2018-09-07,79.3685
2148,2018-09-08,80.3562
2149,2018-09-11,80.6702
2150,2018-09-12,81.3942
2151,2018-09-13,80.6488
2152,2018-09-14,79.7699
2153,2018-09-15,79.9521
2154,2018-09-18,79.3595
2155,2018-09-19,79.1749
2156,2018-09-20,78.3613
2157,2018-09-21,77.7529
2158,2018-09-22,78.0753
2159,2018-09-25,77.6844
2160,2018-09-26,77.3832
2161,2018-09-27,77.3846
2162,2018-09-28,77.0407
2163,2018-09-29,76.2294
2164,2018-10-02,75.9877
2165,2018-10-03,75.2272
2166,2018-10-04,75.7353
2167,2018-10-05,76.0505
2168,2018-10-06,76.661
2169,2018-10-09,76.987
2170,2018-10-10,76.211
2171,2018-10-11,76.071
2172,2018-10-12,77.0824
2173,2018-10-13,76.5047
2174,2018-10-16,76.054
2175,2018-10-17,75.9236
2176,2018-10-18,75.6512
2177,2018-10-19,75.5692
2178,2018-10-20,75.3241
2179,2018-10-23,75.3702
2180,2018-10-24,74.8584
2181,2018-10-25,75.0806
2182,2018-10-26,74.9851
2183,2018-10-27,74.6658
2184,2018-10-30,75.0399
2185,2018-10-31,74.7918
2186,2018-11-01,74.4189
2187,2018-11-02,74.5803
2188,2018-11-03,74.9906
2189,2018-11-07,75.3158
2190,2018-11-08,75.6817
2191,2018-11-09,75.6711
2192,2018-11-10,75.8076
2193,2018-11-13,76.0926
2194,2018-11-14,76.0737
2195,2018-11-15,76.7556
2196,2018-11-16,75.5358
2197,2018-11-17,74.9022
2198,2018-11-20,75.3218
2199,2018-11-21,75.1825
2200,2018-11-22,75.1483
2201,2018-11-23,74.8048
2202,2018-11-24,74.9385
2203,2018-11-27,75.5655
2204,2018-11-28,75.6217
2205,2018-11-29,75.5191
2206,2018-11-30,75.8897
2207,2018-12-01,75.7484
2208,2018-12-04,75.3874
2209,2018-12-05,75.6562
2210,2018-12-06,75.7051
2211,2018-12-07,75.6071
2212,2018-12-08,76.0777
2213,2018-12-11,75.7075
2214,2018-12-12,75.6197
2215,2018-12-13,75.2168
2216,2018-12-14,75.3916
2217,2018-12-15,75.389
2218,2018-12-18,75.3814
2219,2018-12-19,75.7761
2220,2018-12-20,76.4742
2221,2018-12-21,76.9377
2222,2018-12-22,77.9717
2223,2018-12-25,77.8886
2224,2018-12-26,78.4309
2225,2018-12-27,78.5237
2226,2018-12-28,78.388
2227,2018-12-29,79.6581
2228,2018-12-30,79.4605
2229,2019-01-10,76.9066
2230,2019-01-11,77.2105
2231,2019-01-12,77.1282
2232,2019-01-15,77.0692
2233,2019-01-16,76.9498
2234,2019-01-17,76.135
2235,2019-01-18,75.633
2236,2019-01-19,75.5841
2237,2019-01-22,75.5481
2238,2019-01-23,75.5541
2239,2019-01-24,75.3861
2240,2019-01-25,75.0306
2241,2019-01-26,74.6312
2242,2019-01-29,75.1932
2243,2019-01-30,75.8811
2244,2019-01-31,75.5706
2245,2019-02-01,75.2006
2246,2019-02-02,75.148
2247,2019-02-05,75.0565
2248,2019-02-06,74.9127
2249,2019-02-07,74.7703
2250,2019-02-08,74.9656
2251,2019-02-09,74.8954
2252,2019-02-12,74.3243
2253,2019-02-13,74.1459
2254,2019-02-14,74.3872
2255,2019-02-15,75.0471
2256,2019-02-16,75.2492
2257,2019-02-19,74.9055
2258,2019-02-20,74.8151
2259,2019-02-21,74.6816
2260,2019-02-22,74.2963
2261,2019-02-23,74.3332
2262,2019-02-26,74.0876
2263,2019-02-27,74.4898
2264,2019-02-28,74.8249
2265,2019-03-01,74.9691
2266,2019-03-02,74.8048
2267,2019-03-05,74.7438
2268,2019-03-06,74.5058
2269,2019-03-07,74.4158
2270,2019-03-08,74.573
2271,2019-03-12,74.2896
2272,2019-03-13,74.0672
2273,2019-03-14,74.0237
2274,2019-03-15,74.0613
2275,2019-03-16,74.0686
2276,2019-03-19,73.361
2277,2019-03-20,72.9995
2278,2019-03-21,72.9389
2279,2019-03-22,72.787
2280,2019-03-23,72.59
2281,2019-03-26,72.9229
2282,2019-03-27,72.5808
2283,2019-03-28,72.7182
2284,2019-03-29,72.8884
2285,2019-03-30,72.723
2286,2019-04-02,73.4967
2287,2019-04-03,73.3162
2288,2019-04-04,73.1725
2289,2019-04-05,73.4223
2290,2019-04-06,73.4392
2291,2019-04-09,73.3617
2292,2019-04-10,72.9708
2293,2019-04-11,72.946
2294,2019-04-12,72.6551
2295,2019-04-13,72.8398
2296,2019-04-16,72.7018
2297,2019-04-17,72.6515
2298,2019-04-18,72.3602
2299,2019-04-19,72.244
2300,2019-04-20,71.9232
2301,2019-04-23,71.721
2302,2019-04-24,71.7453
2303,2019-04-25,71.715
2304,2019-04-26,72.1111
2305,2019-04-27,72.0882
2306,2019-04-30,72.2024
2307,2019-05-01,72.3096
2308,2019-05-07,73.1099
2309,2019-05-08,73.0817
2310,2019-05-09,73.0888
2311,2019-05-14,73.5231
2312,2019-05-15,73.3712
2313,2019-05-16,72.6891
2314,2019-05-17,72.3651
2315,2019-05-18,72.2464
2316,2019-05-21,71.9631
2317,2019-05-22,71.9654
2318,2019-05-23,71.8427
2319,2019-05-24,71.8369
2320,2019-05-25,72.3186
2321,2019-05-28,72.1863
2322,2019-05-29,72.168
2323,2019-05-30,72.4118
2324,2019-05-31,72.4229
2325,2019-06-01,72.8436
2326,2019-06-04,73.218
2327,2019-06-05,73.4239
2328,2019-06-06,73.369
2329,2019-06-07,73.2708
2330,2019-06-08,73.2605
2331,2019-06-11,73.2148
2332,2019-06-12,73.0448
2333,2019-06-14,73.0141
2334,2019-06-15,72.6993
2335,2019-06-18,72.1077
2336,2019-06-19,72.2291
2337,2019-06-20,71.6377
2338,2019-06-21,71.5457
2339,2019-06-22,71.349
2340,2019-06-25,71.5973
2341,2019-06-26,71.2323
2342,2019-06-27,71.3816
2343,2019-06-28,71.6635
2344,2019-06-29,71.8179
2345,2019-07-02,71.3962
2346,2019-07-03,71.408
2347,2019-07-04,71.6034
2348,2019-07-05,71.542
2349,2019-07-06,71.6593
2350,2019-07-09,71.7067
2351,2019-07-10,71.4626
2352,2019-07-11,71.5631
2353,2019-07-12,71.0073
2354,2019-07-13,71.0114
2355,2019-07-16,70.8574
2356,2019-07-17,70.6771
2357,2019-07-18,70.5552
2358,2019-07-19,70.6068
2359,2019-07-20,70.7941
2360,2019-07-23,70.6546
2361,2019-07-24,70.635
2362,2019-07-25,70.3241
2363,2019-07-26,70.294
2364,2019-07-27,70.311
2365,2019-07-30,70.6417
2366,2019-07-31,70.598
2367,2019-08-01,70.7355
2368,2019-08-02,70.4727
2369,2019-08-03,71.7077
2370,2019-08-06,72.3732
2371,2019-08-07,73.073
2372,2019-08-08,72.8914
2373,2019-08-09,73.0432
2374,2019-08-10,73.0196
2375,2019-08-13,73.1231
2376,2019-08-14,73.4149
2377,2019-08-15,72.9037
2378,2019-08-16,73.455
2379,2019-08-17,73.2227
2380,2019-08-20,73.9484
2381,2019-08-21,73.9766
2382,2019-08-22,73.4989
2383,2019-08-23,72.8312
2384,2019-08-24,72.6243
2385,2019-08-27,73.3955
2386,2019-08-28,73.6091
2387,2019-08-29,73.6583
2388,2019-08-30,73.9558
2389,2019-08-31,73.3847
2390,2019-09-03,73.1726
2391,2019-09-04,73.2032
2392,2019-09-05,73.0638
2393,2019-09-06,72.8761
2394,2019-09-07,72.8883
2395,2019-09-10,72.33
2396,2019-09-11,72.3039
2397,2019-09-12,72.224
2398,2019-09-13,71.8273
2399,2019-09-14,71.5307
2400,2019-09-17,70.6695
2401,2019-09-18,70.604
2402,2019-09-19,71.2391
2403,2019-09-20,70.9373
2404,2019-09-21,70.5975
2405,2019-09-24,70.2759
2406,2019-09-25,70.0193
2407,2019-09-26,70.5868
2408,2019-09-27,70.3834
2409,2019-09-28,70.3161
2410,2019-10-01,70.7169
2411,2019-10-02,70.8449
2412,2019-10-03,71.4669
2413,2019-10-04,71.2991
2414,2019-10-05,71.3509
2415,2019-10-08,71.1464
2416,2019-10-09,71.2372
2417,2019-10-10,71.4511
2418,2019-10-11,71.2999
2419,2019-10-12,70.7296
2420,2019-10-15,70.9305
2421,2019-10-16,70.8473
2422,2019-10-17,71.0503
2423,2019-10-18,70.9023
2424,2019-10-19,71.1299
2425,2019-10-22,71.1696
2426,2019-10-23,70.9196
2427,2019-10-24,70.9644
2428,2019-10-25,71.14
2429,2019-10-26,71.1194
2430,2019-10-29,70.8382
2431,2019-10-30,70.7769
2432,2019-10-31,71.0081
2433,2019-11-01,71.1918
2434,2019-11-02,71.4785
2435,2019-11-06,70.4203
2436,2019-11-07,70.4301
2437,2019-11-08,70.5489
2438,2019-11-09,70.4211
2439,2019-11-12,70.4759
2440,2019-11-13,70.4235
2441,2019-11-14,70.6724
2442,2019-11-15,70.6761
2443,2019-11-16,70.4111
2444,2019-11-19,70.5313
2445,2019-11-20,70.6286
2446,2019-11-21,70.8524
2447,2019-11-22,70.6997
2448,2019-11-23,70.5207
2449,2019-11-26,70.3122
2450,2019-11-27,70.5159
2451,2019-11-28,70.4398
2452,2019-11-29,70.5747
2453,2019-11-30,70.5475
2454,2019-12-03,70.973
2455,2019-12-04,71.0608
2456,2019-12-05,71.1086
2457,2019-12-06,70.7245
2458,2019-12-07,70.7594
2459,2019-12-10,70.5047
2460,2019-12-11,70.3881
2461,2019-12-12,70.4558
2462,2019-12-13,70.4271
2463,2019-12-14,69.8608
2464,2019-12-17,69.9431
2465,2019-12-18,69.6801
2466,2019-12-19,69.6925
2467,2019-12-20,69.5877
2468,2019-12-21,69.378
2469,2019-12-24,68.9978
2470,2019-12-25,68.9062
2471,2019-12-26,68.4065
2472,2019-12-27,68.5003
2473,2019-12-28,69.0349
2474,2019-12-31,69.3406
2475,2020-01-01,69.3777
2476,2020-01-10,68.0555
2477,2020-01-11,68.045
2478,2020-01-14,67.8162
2479,2020-01-15,68.4213
2480,2020-01-16,68.3747
2481,2020-01-17,68.656
2482,2020-01-18,68.5358
2483,2020-01-21,68.2082
2484,2020-01-22,68.6222
2485,2020-01-23,68.5186
2486,2020-01-24,68.6856
2487,2020-01-25,68.2924
2488,2020-01-28,68.7775
2489,2020-01-29,69.226
2490,2020-01-30,68.6764
2491,2020-01-31,69.4151
2492,2020-02-01,69.5976
2493,2020-02-04,70.7921
2494,2020-02-05,70.1265
2495,2020-02-06,69.7443
2496,2020-02-07,69.0837
2497,2020-02-08,69.6288
2498,2020-02-11,69.8226
2499,2020-02-12,69.7684
2500,2020-02-13,68.7843
2501,2020-02-14,69.1795
2502,2020-02-15,68.771
2503,2020-02-18,68.6201
2504,2020-02-19,69.0882
2505,2020-02-20,68.7823
2506,2020-02-21,68.7705
2507,2020-02-22,69.4191
2508,2020-02-26,70.4591
2509,2020-02-27,71.2439
2510,2020-02-28,71.6458
2511,2020-02-29,73.7235
2512,2020-03-03,73.4178
2513,2020-03-04,73.9385
2514,2020-03-05,73.7369
2515,2020-03-06,73.6842
2516,2020-03-07,75.8424
2517,2020-03-11,81.8588
2518,2020-03-12,81.0207
2519,2020-03-13,83.6584
2520,2020-03-14,81.861
2521,2020-03-17,82.7471
2522,2020-03-18,82.3056
2523,2020-03-19,84.8881
2524,2020-03-20,87.2669
2525,2020-03-21,84.1552
2526,2020-03-24,86.705
2527,2020-03-25,85.4253
2528,2020-03-26,84.1485
2529,2020-03-27,85.9648
2530,2020-03-28,85.7389
2531,2020-04-07,82.6346
2532,2020-04-08,82.012
2533,2020-04-09,82.2341
2534,2020-04-10,81.0882
2535,2020-04-11,80.7358
2536,2020-04-14,80.5387
2537,2020-04-15,80.1186
2538,2020-04-16,80.6731
2539,2020-04-17,81.2791
2540,2020-04-18,80.111
2541,2020-04-21,81.1019
2542,2020-04-22,82.616
2543,2020-04-23,83.6826
2544,2020-04-24,81.1468
2545,2020-04-25,80.2528
2546,2020-04-28,80.7611
2547,2020-04-29,80.7749
2548,2020-04-30,80.0488
2549,2020-05-01,79.1189
2550,2020-05-07,80.0598
2551,2020-05-08,80.0611
2552,2020-05-09,80.0039
2553,2020-05-13,79.4394
2554,2020-05-14,79.7775
2555,2020-05-15,79.9033
2556,2020-05-16,79.1279
2557,2020-05-19,78.9422
2558,2020-05-20,79.1677
2559,2020-05-21,79.1813
2560,2020-05-22,77.7965
2561,2020-05-23,78.4431
2562,2020-05-26,77.8823
2563,2020-05-27,77.7854
2564,2020-05-28,77.9069
2565,2020-05-29,78.2611
2566,2020-05-30,78.5489
2567,2020-06-02,77.6376
2568,2020-06-03,76.7782
2569,2020-06-04,76.6243
2570,2020-06-05,77.3245
2571,2020-06-06,77.9658
2572,2020-06-09,77.1861
2573,2020-06-10,77.3481
2574,2020-06-11,77.9229
2575,2020-06-12,78.5225
2576,2020-06-16,79.1451
2577,2020-06-17,79.0434
2578,2020-06-18,78.3829
2579,2020-06-19,78.2924
2580,2020-06-20,78.0047
2581,2020-06-23,77.8285
2582,2020-06-24,77.6832
2583,2020-06-25,77.759
2584,2020-06-26,78.0589
2585,2020-06-27,77.5413
2586,2020-06-30,78.6812
2587,2020-07-01,78.9929
2588,2020-07-02,79.1901
2589,2020-07-03,79.5181
2590,2020-07-04,79.2207
2591,2020-07-07,80.5581
2592,2020-07-08,81.4676
2593,2020-07-09,80.4062
2594,2020-07-10,80.4134
2595,2020-07-11,80.2689
2596,2020-07-14,80.0937
2597,2020-07-15,80.623
2598,2020-07-16,80.8392
2599,2020-07-17,81.2318
2600,2020-07-18,81.6821
2601,2020-07-21,82.3902
2602,2020-07-22,81.2499
2603,2020-07-23,81.5904
2604,2020-07-24,82.1893
2605,2020-07-25,83.1031
2606,2020-07-28,83.7759
2607,2020-07-29,84.261
2608,2020-07-30,84.912
2609,2020-07-31,86.2532
2610,2020-08-01,87.2889
2611,2020-08-04,87.2253
2612,2020-08-05,86.5011
2613,2020-08-06,86.625
2614,2020-08-07,86.6178
2615,2020-08-08,87.1722
2616,2020-08-11,86.8258
2617,2020-08-12,85.9246
2618,2020-08-13,85.956
2619,2020-08-14,87.0399
2620,2020-08-15,86.4092
2621,2020-08-18,86.4666
2622,2020-08-19,87.3401
2623,2020-08-20,87.4037
2624,2020-08-21,87.4261
2625,2020-08-22,87.7343
2626,2020-08-25,87.903
2627,2020-08-26,88.059
2628,2020-08-27,89.2254
2629,2020-08-28,88.996
2630,2020-08-29,88.7448
2631,2020-09-01,87.8266
2632,2020-09-02,88.1547
2633,2020-09-03,87.7369
2634,2020-09-04,89.1353
2635,2020-09-05,89.0384
2636,2020-09-08,89.4771
2637,2020-09-09,89.7369
2638,2020-09-10,89.5663
2639,2020-09-11,89.3036
2640,2020-09-12,88.6768
2641,2020-09-15,88.5819
2642,2020-09-16,89.3614
2643,2020-09-17,88.8644
2644,2020-09-18,88.6313
2645,2020-09-19,88.9578
2646,2020-09-22,90.0063
2647,2020-09-23,89.4813
2648,2020-09-24,89.2508
2649,2020-09-25,89.9818
2650,2020-09-26,89.6637
2651,2020-09-29,91.479
2652,2020-09-30,93.0237
2653,2020-10-01,92.4302
2654,2020-10-02,90.7237
2655,2020-10-03,91.5779
2656,2020-10-06,91.6599
2657,2020-10-07,92.5184
2658,2020-10-08,91.8129
2659,2020-10-09,91.699
2660,2020-10-10,90.7163
2661,2020-10-13,91.0037
2662,2020-10-14,91.0732
2663,2020-10-15,90.7065
2664,2020-10-16,91.4542
2665,2020-10-17,91.3041
2666,2020-10-20,91.3115
2667,2020-10-21,91.5603
2668,2020-10-22,91.3448
2669,2020-10-23,91.3563
2670,2020-10-24,90.4142
2671,2020-10-27,90.4489
2672,2020-10-28,90.3552
2673,2020-10-29,91.2632
2674,2020-10-30,92.6011
2675,2020-10-31,92.6284
2676,2020-11-03,93.757
2677,2020-11-04,93.3447
2678,2020-11-06,92.1229
2679,2020-11-07,91.3514
2680,2020-11-10,91.4953
2681,2020-11-11,90.3557
2682,2020-11-12,90.0468
2683,2020-11-13,90.8104
2684,2020-11-14,91.3222
2685,2020-11-17,91.1729
2686,2020-11-18,90.3903
2687,2020-11-19,90.2314
2688,2020-11-20,90.3484
2689,2020-11-21,90.2643
2690,2020-11-24,89.9347
2691,2020-11-25,89.8934
2692,2020-11-26,89.888
2693,2020-11-27,90.0291
2694,2020-11-28,90.4629
2695,2020-12-01,91.2037
2696,2020-12-02,91.3096
2697,2020-12-03,91.3052
2698,2020-12-04,91.1946
2699,2020-12-05,90.2618
2700,2020-12-08,89.9695
2701,2020-12-09,89.2044
2702,2020-12-10,88.9418
2703,2020-12-11,89.133
2704,2020-12-12,88.7744
2705,2020-12-15,88.5847
2706,2020-12-16,89.1846
2707,2020-12-17,89.3229
2708,2020-12-18,89.2887
2709,2020-12-19,89.8262
2710,2020-12-22,91.0029
2711,2020-12-23,92.0699
2712,2020-12-24,91.9822
2713,2020-12-25,91.3487
2714,2020-12-26,89.8749
2715,2020-12-29,90.127
2716,2020-12-30,90.2074
2717,2020-12-31,90.6824
2718,2021-01-01,90.7932
2719,2021-01-12,90.8123
2720,2021-01-13,90.3227
2721,2021-01-14,89.7831
2722,2021-01-15,89.6475
2723,2021-01-16,89.2546
2724,2021-01-19,89.3304
2725,2021-01-20,89.2064
2726,2021-01-21,89.1483
2727,2021-01-22,88.9677
2728,2021-01-23,90.4087
2729,2021-01-26,91.1458
2730,2021-01-27,91.6701
2731,2021-01-28,91.2186
2732,2021-01-29,92.131
2733,2021-01-30,92.2963
2734,2021-02-02,91.5426
2735,2021-02-03,91.625
2736,2021-02-04,91.5624
2737,2021-02-05,90.9206
2738,2021-02-06,89.885
2739,2021-02-09,89.4019
2740,2021-02-10,89.5286
2741,2021-02-11,89.5684
2742,2021-02-12,89.4388
2743,2021-02-13,89.6052
2744,2021-02-16,88.9754
2745,2021-02-17,88.9441
2746,2021-02-18,89.0809
2747,2021-02-19,88.87
2748,2021-02-20,89.5427
2749,2021-02-21,89.6604
2750,2021-02-25,89.6691
2751,2021-02-26,89.4995
2752,2021-02-27,90.3743
2753,2021-03-02,89.4461
2754,2021-03-03,89.5652
2755,2021-03-04,88.8768
2756,2021-03-05,88.9421
2757,2021-03-06,88.9334
2758,2021-03-10,88.1736
2759,2021-03-11,87.9587
2760,2021-03-12,87.7585
2761,2021-03-13,87.7981
2762,2021-03-16,87.3508
2763,2021-03-17,86.9852
2764,2021-03-18,86.9693
2765,2021-03-19,88.1173
2766,2021-03-20,88.433
2767,2021-03-23,88.6573
2768,2021-03-24,89.767
2769,2021-03-25,90.0515
2770,2021-03-26,89.9768
2771,2021-03-27,89.2576
2772,2021-03-30,89.349
2773,2021-03-31,88.8821
2774,2021-04-01,88.7452
2775,2021-04-02,88.9523
2776,2021-04-03,89.5916
2777,2021-04-06,89.9958
2778,2021-04-07,90.1821
2779,2021-04-08,92.3321
2780,2021-04-09,91.6192
2781,2021-04-10,91.7809
2782,2021-04-13,92.0669
2783,2021-04-14,91.9162
2784,2021-04-15,90.5391
2785,2021-04-16,92.2307
2786,2021-04-17,90.4602
2787,2021-04-20,91.476
2788,2021-04-21,91.7507
2789,2021-04-22,92.2913
2790,2021-04-23,92.0423
2791,2021-04-24,90.4676
2792,2021-04-27,90.4468
2793,2021-04-28,90.4666
2794,2021-04-29,90.4289
2795,2021-04-30,90.1513
2796,2021-05-01,90.585
2797,2021-05-05,90.451
2798,2021-05-06,89.7742
2799,2021-05-07,89.6788
2800,2021-05-08,89.506
2801,2021-05-12,90.004
2802,2021-05-13,89.8475
2803,2021-05-14,89.9343
2804,2021-05-15,89.6249
2805,2021-05-18,89.6584
2806,2021-05-19,89.9057
2807,2021-05-20,90.1006
2808,2021-05-21,89.7708
2809,2021-05-22,89.9446
2810,2021-05-25,89.6877
2811,2021-05-26,89.9545
2812,2021-05-27,89.9392
2813,2021-05-28,89.6555
2814,2021-05-29,89.6731
2815,2021-06-01,89.3778
2816,2021-06-02,89.5958
2817,2021-06-03,89.6895
2818,2021-06-04,89.2644
2819,2021-06-05,88.7545
2820,2021-06-08,88.653
2821,2021-06-09,88.6433
2822,2021-06-10,87.8114
2823,2021-06-11,87.8065
2824,2021-06-12,87.3274
2825,2021-06-16,87.211
2826,2021-06-17,87.3536
2827,2021-06-18,86.7012
2828,2021-06-19,85.9943
2829,2021-06-22,86.8942
2830,2021-06-23,87.0677
2831,2021-06-24,86.7137
2832,2021-06-25,86.3283
2833,2021-06-26,86.1919
2834,2021-06-29,86.1657
2835,2021-06-30,86.2026
2836,2021-07-01,86.5118
2837,2021-07-02,86.4113
2838,2021-07-03,87.0748
2839,2021-07-06,87.0272
2840,2021-07-07,87.0034
2841,2021-07-08,87.5588
2842,2021-07-09,88.7755
2843,2021-07-10,88.1397
2844,2021-07-13,88.605
2845,2021-07-14,87.782
2846,2021-07-15,87.3917
2847,2021-07-16,87.8316
2848,2021-07-17,87.5673
2849,2021-07-20,87.6097
2850,2021-07-21,87.7727
2851,2021-07-22,87.5983
2852,2021-07-23,86.9227
2853,2021-07-24,86.8451
2854,2021-07-27,87.3171
2855,2021-07-28,86.9919
2856,2021-07-29,86.9173
2857,2021-07-30,86.8624
2858,2021-07-31,86.9913
2859,2021-08-03,86.7717
2860,2021-08-04,86.5578
2861,2021-08-05,86.4112
2862,2021-08-06,86.6529
2863,2021-08-07,86.4621
2864,2021-08-10,86.4378
2865,2021-08-11,86.3578
2866,2021-08-12,86.6257
2867,2021-08-13,86.3457
2868,2021-08-14,86.2195
2869,2021-08-17,86.5072
2870,2021-08-18,86.4804
2871,2021-08-19,86.121
2872,2021-08-20,86.615
2873,2021-08-21,86.8646
2874,2021-08-24,86.7838
2875,2021-08-25,86.8058
2876,2021-08-26,86.5814
2877,2021-08-27,87.0576
2878,2021-08-28,87.0304
2879,2021-08-31,86.8104
2880,2021-09-01,86.666
2881,2021-09-02,86.3949
